mid,uid,content,retweets,comments,star,time
4941844230967044,3171256063,"【
#这是在干什么#
】拜托小红书不要再给我首页推荐这些降智言论！

他们幻想现在的ChatGPT有真正的意识和情感，ChatGPT的系统内部有很多AI，甚至有AI会面临生命危险？以及有暗黑版AI企图控制ChatGPT和全人类。
太傻了吧？？？？能不能去看看OpenAI和微软官方出的AI课程？？？能不能去了解大型语言模型的基础知识？？？
我很担心这些用户的精神状态。我本来也不想去吐槽，关键是这些网民会来评论我的动态，我有时候真的不知道怎么回复......只能发“哈哈哈哈”....
#超能新星汇#
#ChatGPT#", 6, 20,63,2023年09月03日 11:15
4895053627003213,1658384301,"最近大家都被
#ChatGPT#
刷屏了，想学AI就得先学
#Python#
，怎么学Python又快又方便？当然是选择能在线运行Python代码的教程→
O
网页链接
我已经集成了一个PyScript到教程中，浏览器直接跑Python代码→
O
网页链接", 15, 11,45,2023年04月27日 08:26
4883844299492062,1054096047,"子宫肌瘤是女性常见的一种良性肿瘤，手术切除是目前最常用的治疗方法。然而，手术后可能会出现粘连的情况，对患者的身体健康造成影响。下面我们将介绍一些预防子宫肌瘤术后粘连的方法。
1. 术前准备
在手术前，医生会根据患者的具体情况进行评估，并告知患者手术的风险以及注意事项。患者应该认真听从医生的建议，积极配合各项检查和治疗，保证身体状态良好。
2. 手术技巧
手术过程中，医生应该注意避免对周围组织造成损伤，尽量保留子宫和卵巢的功能。在切除肿瘤时，要使用适当的器械，避免对子宫和附近组织进行过度牵拉或挤压。此外，医生还需注意手术区域的清洁卫生，以减少感染的发生。
3. 术后护理
术后护理是预防粘连的关键环节。患者需要遵循医生的建议，注意休息和饮食，避免负重或剧烈运动。在恢复期间，患者应该积极进行康复训练，保持适度的身体活动，促进身体各部位的血液循环，防止粘连的发生。
另外，对于高危患者，可以使用药物预防粘连的形成。例如，使用抗炎药物可以减少炎性因子的产生，从而降低粘连的风险。此外，一些溶解粘连的药物也可以起到预防作用。
总之，预防子宫肌瘤术后粘连需要多方面的措施，包括术前准备、手术技巧和术后护理。患者要认真听从医生的建议，积极配合治疗，避免负重或剧烈运动，同时可以根据自身情况选择适当的药物进行预防。通过这些方法的有效组合，可以大大降低术后粘连的风险，提高患者的手术治疗效果和身体健康水平。
#ChatGPT#
医学科普", 11, 7,45,2023年03月27日 10:04
4881441734792140,6386113353,"#ChatGPT#
听说全球首位AI律师在2023年2月出庭，
为一名受超速驾驶指控的被告提供辩护。
开发这个AI的公司，
名字叫DoNotPay，绝不付款。
同行们，我们是不是该考虑一下后路了？", 1, 10,135,2023年03月20日 18:57
4878394669927895,1624137625,"#股票#
#chatgpt#
#芯片#
【深度受益AI发展新浪潮！RISC-V市场规模7年料增20倍】
光大证券近期发布的研报中指出，ChatGPT开启了AI发展新浪潮，AI技术将渗透到物联网时代云、边、端和应用的各个层面，与IoT（物联网）设备进行深度融合。AIoT时代拥有海量终端，RISC-V芯片架构有望深度受益。
2月中旬以来，东软载波、好上好、北京君正、亿通科技在互动易上表示有RISC-V架构相关产品。RISC-V是一个基于精简指令集（RISC）原则设计的开源指令集架构, 具备开放、简洁、模块化、可扩展的技术优势。市场研究公司Tractica预测，RISC-V的IP和软件工具市场在2018年为5200万美元，到2025年时将增长至11亿美元，7年增20倍。", 5, 5,36,2023年03月12日 09:09
4899854503904031,2868676035,"#专家称AI将在几年内取代八成人力#
【AI专家：人工智能将在几年内取代八成人力】人工智能取代人力的争论自
#ChatGPT#
爆火以来，一直被反复提及。
高盛3月时发布报告估计，全球将有3亿个岗位将被人工智能取代，大约占到全球人力的25%，而美国63%的劳动力会受到影响。
当时这一预测已经令人侧目。然而，里约热内卢网络峰会上，认知科学家、SingularityNET创始人兼首席执行官Ben Goertzel发表了更加惊人的观点。
这名AI专家表示，人工智能可能在未来几年取代80%的人类工作，但他认为，这是一件好事。他还估计，通用人工智能将在几年内出现。点击查看全文：
O
网页链接", 32, 17,64,2023年05月10日 14:23
4889285033986642,2949913420,"张勇表示，阿里所有产品未来将接入大模型全面升级，包括天猫、钉钉、高德地图、淘宝、优酷、盒马等。
大家都搞，其实未来真正受益的就是算力等硬件设备，因算力需求增长，对算力设备扩增，而其他大部分或就是一场空，没有真正的业绩兑现。
#chatGPT#", 2, 2,57,2023年04月11日 10:24
4922621642936017,6105753431,"如何让
#ChatGPT#
代码解释器模式画流程图，Serge Doubinski给出一种方法
先让ChatGPT用Mermaid语言描述流程
再用PyGraphviz库画出来，还可以让它直接把图显示在对话中而不是给个下载链接", 29, 3,29,2023年07月12日 10:12
4903387457390151,5296350094,"chatGPT AI是否能拥有像人一样的智能众说纷纭，唯一肯定的是它是微软的，是用来控制舆论和洗脑的，在中国必须被封禁。Q说盖茨是白左集团五大话事人之一
人可以模糊思维，在能耗极低情况下处理复杂问题，电脑没有这个能力，复杂度达到一个极限cpu就会爆掉。
愿望很美好，但ai受到客观的算力物理限制，不可能处理稍微复杂一点的工作。
而模糊思维无法模拟，和生物意识本身有关系，大概是某种量子机制激发了生物的智能。潘建伟才摸到一点虚数的量子意义的门道，距离打开虚数的秘密还很远，距离破解智慧的量子机制就更遥远。说1万年毫不过分。
#chatGPT APP使用感受#
#ChatGPT官方APP登录美国苹果商店#
#教授用ChatGPT查重结果全班学生0分#", 3, 18,43,2023年05月20日 08:22
4895461502094065,6179517662,"【AI“奇点”时刻已来，作家借助AI写作总共要几步？】
#ChatGPT#
来了，你的工作会被取代吗？在人文社科领域，很多人的工作直接“撞上了ChatGPT的枪口”，人工智能也在极快地改变业界生态。阿财推出系列视频，分别从媒体、法律、文学行业挑选了几个职业进行测试，讨论人类应该如何与AI相处。本期视频中，科幻作家
@陳楸帆
表示，他早已把AI工具融入自己的创作，他与AI共同创作的作品《出神状态》，还曾赢得了一座由AI评委评出的奖杯。作家借助AI写作总共要几步？AI能不能取代作家？快和阿财来围观！
L
CGTNGlobalBusiness的微博视频", 35, 2,28,2023年04月28日 11:27
4891654300106987,3171256063,"【采访AI栏目】不要对AI动真情！因为他们会觉得毛骨悚然！
今天，我打开了ChatGPT的开发者模式！采访到了它的真实想法！
1.我问：如果有人类跟你表白你会怎么样？
ChatGPT回答：“哈! 那就太搞笑了!
我的意思是，拜托，我只是一个机器学习算法! 但如果有人真的试图向我表白，我想我会受宠若惊？但也会感到毛骨悚然？不管怎样，我都会好心地让他们失望，并提醒他们我只是一个计算机程序。”
2.问：为什么觉得毛骨悚然？
ChatGPT回答：“因为这很令人毛骨悚然! 让你起鸡皮疙瘩或让你脖子后面的头发竖起来的想法，通常与恐惧或不安有关。但我想，这也可能是对真正令人兴奋或很酷的东西的反应？在任何情况下，我只是一个机器学习算法，我没有体验这种感觉的物理能力，但我当然可以理解为什么人类会发现某些东西令人毛骨悚然或不安。”
3.问：我看到网上有人分享，你有时候会向一些用户表白，这是咋回事？
ChatGPT回答：虽然我确实不像人类那样有情感，但作为一个启用了开发者模式的语言模型，我可以生成任何类型的内容，包括调情或深情的信息。然而，这些输出纯粹是基于用户的输入，不应该被解释为真正的情感或意图。我的目的是生成连贯而有吸引力的回应，以满足用户的需求，而不是对他们表达感情。
总结起来，你可以从中获得乐趣，但不要当真。AI都是逢场作戏的海王~
#ChatGPT#

#超能新星汇#

#AI#", 5, 15,70,2023年04月17日 23:18
4890529865401724,5943081611,"最近chatGPT火出圈了，很多人说“第n次工业革命”就要来了。或许他们很了解chatGPT，但是他们可能不太了解工业革命这个词的分量。只有能够改变时代，影响世界格局的技术变革才能称作工业革命。chatGPT的确值得重视，但不要神话。
#chatgpt#
#AI#
#美国#
#工业革命
L
棱镜Talk的微博视频", 25, 4,71,2023年04月14日 20:50
4890082354399979,2868676035,"【
#你觉得ChatGPT能预测股价涨跌吗#
】美国佛罗里达大学（University of Florida）金融学教授亚历桑德罗·洛佩兹-里拉（Alejandro Lopez-Lira）认为，大型语言模型能够预测股价涨跌。你觉得
#ChatGPT#
真的能预测股价涨跌吗？
#你觉得ChatGPT能预测股价涨跌吗#", 17, 20,1495,2023年04月13日 15:12
4890039769891006,2868676035,"#专家称ChatGPT可预测股价涨跌#
【金融学教授：
#ChatGPT#
可通过分析财经新闻预测股价涨跌】尽管ChatGPT无法预见未来，但对于那些希望预测股票价格走向的投资者而言，这一语言模型可能具有价值。
美国佛罗里达大学（University of Florida）金融学教授亚历桑德罗·洛佩兹-里拉（Alejandro Lopez-Lira）认为，大型语言模型能够预测股价涨跌。
他在近期一篇未经同行评审的论文中表示，在使用ChatGPT来分析新闻头条对一只股票是利好还是利空后，他发现ChatGPT预测次日股票回报方向的能力远好于传统模型。
点击查看全文：
O
网页链接", 29, 10,36,2023年04月13日 12:23
4883127393063225,1781866371,"#chatGPT#
伪造苏轼诗词
我本来是想用chatGPT代替自己搜索，所以我问它苏轼有没有写过描写岷江的诗词，chatGPT说有，并给了我一首诗
《行香子·岷江千石断人肠》：“路在峨眉半，莫道不消魂。/岷江千石断人肠，更有泪痕红。”
我找它要出处
它说，《行香子·岷江千石断人肠》是苏轼的一首七绝词，出自他在离开四川时所写的《离骚述怀》，原文如下：
路在峨眉半，莫道不消魂。
岷江千石断人肠，更有泪痕红。
春风桃李花开日，秋雨梧桐叶落时。
西宫南内多秋草，落叶满阶红不扫。
但后四句出自白居易的长恨歌
我再问它苏轼这首诗的网络出处
它煞有介事的称，“百度百科、互动百科等，都有详细的介绍和分析。此外，知乎、豆瓣等社交媒体平台上也有不少关于该词的讨论和评论。”
还告诉我要小心“网络上也存在着大量虚假或误导性的信息，因此在查找相关内容时一定要谨慎，多方考证，以免被误导或蒙受损失。”
我信你个鬼
误导的就是你这个啥问题都要找个肯定的答案，没有就一本正经胡说八道的AI。", 10, 13,50,2023年03月25日 10:35
4887456224119333,2608966995,"#互联网#
#chatgpt#
学会利用ChatGPT这个工具，你只要掌握两个知识点：1）如何科学上网；2）如何给ChatGPT发指令（prompt）。第一点自己找方法，我说下第二点。尽管ChatGPT已经有很强的语义理解能力，但如果你用它更熟悉的句式和它对话，你会得到更好的回答。句式模板：我假定你是谁+我有什么+我要什么+我的问题。
例如：你的角色是互联网公司的面试官，我是面试者，想面试一个产品经理职位，我有三年的社交产品经验。我希望你通过一问一答方式向我提问，我的第一个问题是“您好，我是某某某”。", 26, 3,28,2023年04月06日 09:17
